ts_utc,SPY_return,SPY_abs_return,SPY_stress_flag,QQQ_return,QQQ_abs_return,QQQ_stress_flag,IWM_return,IWM_abs_return,IWM_stress_flag,VXX_return,VXX_abs_return,VXX_stress_flag,UVXY_return,UVXY_abs_return,UVXY_stress_flag,SVXY_return,SVXY_abs_return,SVXY_stress_flag,breadth_count,breadth_share,core_downside_count,core_downside_share,vol_complex_count,vol_complex_share,breadth_event,sustained_event,raw_p_debug,cond_p_debug,G_numerator_vol_stress,G_denominator_core_stress,dominance_raw,dominance_baseline,G_debug,cond_gain_debug,delta,p,G,delta_change,p_change,cond_gain,cond_delta,cond_p,alarm_raw,alarm_gated,p_diff_abs,G_diff_abs,config_id,config_label,slice_id,kind,window_start_ts_utc,window_end_ts_utc,collapse_ts_utc
2018-01-25 09:00:00+00:00,0.0005294460353448827,0.0005294460353448827,0,,,0,,,0,,,0,,,0,,,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,,0.0005294460353448827,,,1.6920977548422984,1,0.8643002953647814,0.1,0.8370087032238475,0.12889391816634732,0.1,0,0,1,0,0,0.1,0.855089051618451,cfg_001339,primary_near_miss_cfg_001339,volmageddon_control_2018_01_25,control,2018-01-25 09:00:00+00:00,2018-01-26 01:00:00+00:00,
2018-01-25 09:06:00+00:00,,,0,-0.00017769880100093616,0.00017769880100093616,0,,,0,,,0,,,0,,,0,0,0.0,1,0.3333333333333333,0,0.0,0,0,0.0,0,,0.00017769880100093616,,,1.6920977548422984,1,0.8645269027124325,0.1,0.2773218260226949,0.03633033060236446,0.1,0,0,1,0,0,0.1,1.4147759288196036,cfg_001339,primary_near_miss_cfg_001339,volmageddon_control_2018_01_25,control,2018-01-25 09:00:00+00:00,2018-01-26 01:00:00+00:00,
2018-01-25 09:07:00+00:00,,,0,-5.923995144030414e-05,5.923995144030414e-05,0,,,0,,,0,,,0,,,0,0,0.0,1,0.3333333333333333,0,0.0,0,0,0.0,0,,5.923995144030414e-05,,,1.6920977548422984,1,0.8645269027124325,0.1,0.09208133758968386,0.03633033060236446,0.1,0,0,1,0,0,0.1,1.6000164172526146,cfg_001339,primary_near_miss_cfg_001339,volmageddon_control_2018_01_25,control,2018-01-25 09:00:00+00:00,2018-01-26 01:00:00+00:00,
2018-01-25 09:32:00+00:00,,,0,5.923644227667779e-05,5.923644227667779e-05,0,,,0,,,0,,,0,,,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,,5.923644227667779e-05,,,1.6920977548422984,1,0.8645269027124325,0.1,0.09315504249510495,0.03633033060236446,0.1,0,0,1,0,0,0.1,1.5989427123471935,cfg_001339,primary_near_miss_cfg_001339,volmageddon_control_2018_01_25,control,2018-01-25 09:00:00+00:00,2018-01-26 01:00:00+00:00,
2018-01-25 09:42:00+00:00,,,0,0.00017762515218855413,0.00017762515218855413,0,,,0,,,0,,,0,,,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,,0.00017762515218855413,,,1.6920977548422984,1,0.8645269027124325,0.08333333333333333,0.29396148964110186,0.02778953856603794,0.06666666666666667,0,0,1,0,0,0.08333333333333333,1.3981362652011966,cfg_001339,primary_near_miss_cfg_001339,volmageddon_control_2018_01_25,control,2018-01-25 09:00:00+00:00,2018-01-26 01:00:00+00:00,
2018-01-25 09:45:00+00:00,0.00021157304638297347,0.00021157304638297347,0,,,0,,,0,,,0,,,0,,,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,,0.00021157304638297347,,,1.6920977548422984,1,0.8645269027124325,0.08333333333333333,0.3669435850195601,0.012821748872053673,0.06666666666666667,0,0,1,0,0,0.08333333333333333,1.3251541698227383,cfg_001339,primary_near_miss_cfg_001339,volmageddon_control_2018_01_25,control,2018-01-25 09:00:00+00:00,2018-01-26 01:00:00+00:00,
2018-01-25 09:56:00+00:00,0.00017625182906932935,0.00017625182906932935,0,,,0,,,0,,,0,,,0,,,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,,0.00017625182906932935,,,1.6920977548422984,1,0.8645269027124325,0.08333333333333333,0.34128886692535165,-0.07225556015867673,0.06666666666666667,0,1,1,0,0,0.08333333333333333,1.3508088879169469,cfg_001339,primary_near_miss_cfg_001339,volmageddon_control_2018_01_25,control,2018-01-25 09:00:00+00:00,2018-01-26 01:00:00+00:00,
2018-01-25 09:57:00+00:00,3.5246638355523885e-05,3.5246638355523885e-05,0,,,0,,,0,,,0,,,0,,,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,,3.5246638355523885e-05,,,1.6920977548422984,1,0.8774954823294667,0.08333333333333333,0.07212532574358858,0.005066142475883995,0.06666666666666667,0,0,1,0,0,0.08333333333333333,1.6199724290987099,cfg_001339,primary_near_miss_cfg_001339,volmageddon_control_2018_01_25,control,2018-01-25 09:00:00+00:00,2018-01-26 01:00:00+00:00,
2018-01-25 10:00:00+00:00,,,0,,,0,0.0,0.0,0,,,0,,,0,,,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,,0.0,,,1.6920977548422984,1,0.8774954823294667,0.08333333333333333,0.0,0.005066142475883995,0.06666666666666667,0,0,1,0,0,0.08333333333333333,1.6920977548422984,cfg_001339,primary_near_miss_cfg_001339,volmageddon_control_2018_01_25,control,2018-01-25 09:00:00+00:00,2018-01-26 01:00:00+00:00,
2018-01-25 10:04:00+00:00,,,0,,,0,0.0,0.0,0,,,0,,,0,,,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,,0.0,,,1.6920977548422984,1,0.8776128049600431,0.08333333333333333,0.0,-0.02243474501642284,0.06666666666666667,0,1,1,0,0,0.08333333333333333,1.6920977548422984,cfg_001339,primary_near_miss_cfg_001339,volmageddon_control_2018_01_25,control,2018-01-25 09:00:00+00:00,2018-01-26 01:00:00+00:00,
